0.086,1.1424,0.41012,1.254
0.087,1.1424,0.41012,1.2482
0.088,1.1424,0.41012,1.2425
0.089,1.1424,0.41012,1.2369
0.09,1.1424,0.41012,1.2314
0.091,1.1424,0.41012,1.226
0.092,1.1424,0.41012,1.2206
0.093,1.1424,0.41012,1.2154
0.094,1.1424,0.41012,1.2102
0.095,1.1424,0.41012,1.2051
0.096,1.1424,0.41012,1.2
0.097,1.1424,0.41012,1.1951
0.098,1.1424,0.41012,1.1902
0.099,1.1424,0.41012,1.1853
0.1,1.1193,0.40834,1.1806
0.101,1.1193,0.40834,1.1759
0.102,1.1193,0.40834,1.1713
0.103,1.1193,0.40834,1.1667
0.104,1.1193,0.40834,1.1622
0.105,1.1193,0.40834,1.1578
0.106,1.1193,0.40834,1.1534
0.107,1.1829,0.40128,1.1491
0.108,1.1829,0.40128,1.1448
0.109,1.1829,0.40128,1.1406
0.11,1.1829,0.40128,1.1364
0.111,1.1829,0.40128,1.1323
0.112,1.1829,0.40128,1.1283
0.113,1.1829,0.40128,1.1243
0.114,1.1829,0.40128,1.1203
0.115,1.1829,0.40128,1.1164
0.116,1.1829,0.40128,1.1125
0.117,1.1829,0.40128,1.1087
0.118,1.1829,0.40128,1.105
0.119,1.2015,0.39789,1.1012
0.12,1.1587,0.39888,1.0976
0.121,1.1587,0.39888,1.0939
0.122,1.1587,0.39888,1.0903
0.123,1.1587,0.39888,1.0868
0.124,1.1587,0.39888,1.0833
0.125,1.1587,0.39888,1.0798
0.126,1.1587,0.39888,1.0763
0.127,1.1587,0.39888,1.0729
0.128,1.1587,0.39888,1.0696
0.129,1.3155,0.3851,1.0663
0.13,1.3155,0.3851,1.063
0.131,1.3155,0.3851,1.0597
0.132,1.3155,0.3851,1.0565
0.133,1.3155,0.3851,1.0533
0.134,1.3155,0.3851,1.0502
0.135,1.3155,0.3851,1.047
0.136,1.3155,0.3851,1.044
0.137,1.3155,0.3851,1.0409
0.138,1.3155,0.3851,1.0379
0.139,1.3155,0.3851,1.0349
0.14,1.3155,0.3851,1.0319
0.141,1.3155,0.3851,1.029
0.142,0.81967,0.41445,1.0261
0.143,0.81967,0.41445,1.0232
0.144,0.81967,0.41445,1.0204
0.145,0.81967,0.41445,1.0175
0.146,0.81967,0.41445,1.0147
0.147,0.81967,0.41445,1.012
0.148,0.74234,0.41923,1.0092
0.149,0.74234,0.41923,1.0065
0.15,0.74234,0.41923,1.0038
0.151,0.74234,0.41923,1.0012
0.152,0.74234,0.41923,0.99853
0.153,0.74234,0.41923,0.99591
0.154,0.74234,0.41923,0.99332
0.155,0.74234,0.41923,0.99075
0.156,0.74234,0.41923,0.98821
0.157,0.74234,0.41923,0.98568
0.158,0.74234,0.41923,0.98318
0.159,0.74234,0.41923,0.98071
0.16,0.74234,0.41923,0.97825
0.161,0.74234,0.41923,0.97582
0.162,0.74234,0.41923,0.9734
0.163,0.74234,0.41923,0.97101
0.164,0.74234,0.41923,0.96864
0.165,0.74234,0.41923,0.96628
0.166,0.74234,0.41923,0.96395
0.167,0.74234,0.41923,0.96164
0.168,0.74234,0.41923,0.95934
0.169,0.74234,0.41923,0.95707
0.17,0.74234,0.41923,0.95481
0.171,0.74234,0.41923,0.95258
0.172,0.74234,0.41923,0.95036
0.173,0.74234,0.41923,0.94816
0.174,0.74234,0.41923,0.94597
0.175,0.74234,0.41923,0.94381
0.176,0.74234,0.41923,0.94166
0.177,0.74234,0.41923,0.93953
0.178,0.74234,0.41923,0.93741
0.179,0.74234,0.41923,0.93531
0.18,0.74234,0.41923,0.93323
0.181,0.74234,0.41923,0.93116
0.182,0.74234,0.41923,0.92911
0.183,0.74234,0.41923,0.92708
0.184,0.74234,0.41923,0.92506
0.185,0.74234,0.41923,0.92306
0.186,0.74234,0.41923,0.92107
0.187,0.74234,0.41923,0.9191
0.188,0.74234,0.41923,0.91714
0.189,0.74234,0.41923,0.91519
0.19,0.74234,0.41923,0.91326
0.191,0.74234,0.41923,0.91135
0.192,0.74234,0.41923,0.90945
0.193,0.74234,0.41923,0.90756
0.194,0.74234,0.41923,0.90568
0.195,0.74234,0.41923,0.90382
0.196,0.74234,0.41923,0.90198
0.197,0.74234,0.41923,0.90014
0.198,0.74234,0.41923,0.89832
0.199,0.74234,0.41923,0.89651
0.2,0.74234,0.41923,0.89472
0.201,0.74234,0.41923,0.89293
0.202,0.74234,0.41923,0.89116
0.203,0.74234,0.41923,0.8894
0.204,0.74234,0.41923,0.88766
0.205,0.74234,0.41923,0.88592
0.206,0.74234,0.41923,0.8842
0.207,0.74234,0.41923,0.88249
0.208,0.74234,0.41923,0.88079
0.209,0.74234,0.41923,0.8791
0.21,0.74234,0.41923,0.87743
0.211,0.74234,0.41923,0.87576
0.212,0.74234,0.41923,0.8741
0.213,0.74234,0.41923,0.87246
0.214,0.74234,0.41923,0.87083
0.215,0.74234,0.41923,0.86921
0.216,0.74234,0.41923,0.86759
0.217,0.74234,0.41923,0.86599
0.218,0.74234,0.41923,0.8644
0.219,0.74234,0.41923,0.86282
0.22,0.74234,0.41923,0.86125
0.221,0.71313,0.42032,0.85969
0.222,0.71313,0.42032,0.85814
0.223,0.71313,0.42032,0.8566
0.224,0.71313,0.42032,0.85506
0.225,0.71313,0.42032,0.85354
0.226,0.71313,0.42032,0.85203
0.227,0.71313,0.42032,0.85053
0.228,0.71313,0.42032,0.84903
0.229,0.71313,0.42032,0.84755
0.23,0.71714,0.4191,0.84607
0.231,0.73036,0.41514,0.8446
0.232,0.73036,0.41514,0.84315
0.233,0.73036,0.41514,0.8417
0.234,0.73036,0.41514,0.84026
0.235,0.73036,0.41514,0.83882
0.236,0.73036,0.41514,0.8374
0.237,0.73036,0.41514,0.83599
0.238,0.73036,0.41514,0.83458
0.239,0.73036,0.41514,0.83318
0.24,0.73036,0.41514,0.83179
0.241,0.73036,0.41514,0.83041
0.242,0.73036,0.41514,0.82903
0.243,0.73036,0.41514,0.82767
0.244,0.73036,0.41514,0.82631
0.245,0.73036,0.41514,0.82496
0.246,0.73036,0.41514,0.82361
0.247,0.73036,0.41514,0.82228
0.248,0.73036,0.41514,0.82095
0.249,0.73036,0.41514,0.81963
0.25,0.73036,0.41514,0.81832
0.251,0.73036,0.41514,0.81701
0.252,0.73036,0.41514,0.81571
0.253,0.73036,0.41514,0.81442
0.254,0.73036,0.41514,0.81314
0.255,0.73036,0.41514,0.81186
0.256,0.73036,0.41514,0.81059
0.257,0.73036,0.41514,0.80933
0.258,0.73036,0.41514,0.80807
0.259,0.73036,0.41514,0.80682
0.26,0.73036,0.41514,0.80558
0.261,0.73036,0.41514,0.80434
0.262,0.73036,0.41514,0.80311
0.263,0.73036,0.41514,0.80189
0.264,0.73036,0.41514,0.80068
0.265,0.73036,0.41514,0.79947
0.266,0.73036,0.41514,0.79826
0.267,0.73036,0.41514,0.79706
0.268,0.73036,0.41514,0.79587
0.269,0.71884,0.41376,0.79469
0.27,0.71884,0.41376,0.79351
0.271,0.71884,0.41376,0.79234
0.272,0.71884,0.41376,0.79117
0.273,0.71884,0.41376,0.79001
0.274,0.71884,0.41376,0.78886
0.275,0.71884,0.41376,0.78771
0.276,0.71884,0.41376,0.78656
0.277,0.71884,0.41376,0.78543
0.278,0.71884,0.41376,0.7843
0.279,0.71884,0.41376,0.78317
0.28,0.71884,0.41376,0.78205
0.281,0.77543,0.40408,0.78094
0.282,0.77543,0.40408,0.77983
0.283,0.77543,0.40408,0.77872
0.284,0.77543,0.40408,0.77763
0.285,0.77543,0.40408,0.77653
0.286,0.77543,0.40408,0.77545
0.287,0.77543,0.40408,0.77436
0.288,0.77543,0.40408,0.77329
0.289,0.59772,0.41895,0.77222
0.29,0.59772,0.41895,0.77115
0.291,0.59772,0.41895,0.77009
0.292,0.59772,0.41895,0.76903
0.293,0.59772,0.41895,0.76798
0.294,0.59772,0.41895,0.76694
0.295,0.59772,0.41895,0.76589
0.296,0.59772,0.41895,0.76486
0.297,0.59772,0.41895,0.76383
0.298,0.59772,0.41895,0.7628
0.299,0.59772,0.41895,0.76178
0.3,0.59772,0.41895,0.76076
0.301,0.59772,0.41895,0.75975
0.302,0.59772,0.41895,0.75874
0.303,0.59772,0.41895,0.75774
0.304,0.59772,0.41895,0.75674
0.305,0.59772,0.41895,0.75575
0.306,0.59772,0.41895,0.75476
0.307,0.59772,0.41895,0.75378
0.308,0.59772,0.41895,0.7528
0.309,0.59772,0.41895,0.75182
0.31,0.59772,0.41895,0.75085
0.311,0.59772,0.41895,0.74988
0.312,0.59772,0.41895,0.74892
0.313,0.59772,0.41895,0.74796
0.314,0.59772,0.41895,0.74701
0.315,0.59772,0.41895,0.74606
0.316,0.59772,0.41895,0.74511
0.317,0.59772,0.41895,0.74417
0.318,0.59772,0.41895,0.74324
0.319,0.59772,0.41895,0.7423
0.32,0.59772,0.41895,0.74137
0.321,0.59772,0.41895,0.74045
0.322,0.59772,0.41895,0.73953
0.323,0.59772,0.41895,0.73861
0.324,0.53162,0.42461,0.7377
0.325,0.53162,0.42461,0.73679
0.326,0.53162,0.42461,0.73589
0.327,0.53162,0.42461,0.73499
0.328,0.53162,0.42461,0.73409
0.329,0.53162,0.42461,0.7332
0.33,0.53162,0.42461,0.73231
0.331,0.53162,0.42461,0.73142
0.332,0.53162,0.42461,0.73054
0.333,0.53162,0.42461,0.72966
0.334,0.53162,0.42461,0.72878
0.335,0.53162,0.42461,0.72791
0.336,0.53162,0.42461,0.72705
0.337,0.53162,0.42461,0.72618
0.338,0.53162,0.42461,0.72532
0.339,0.53162,0.42461,0.72447
0.34,0.53162,0.42461,0.72361
0.341,0.53162,0.42461,0.72276
0.342,0.53162,0.42461,0.72192
0.343,0.53162,0.42461,0.72107
0.344,0.63943,0.40456,0.72024
0.345,0.63943,0.40456,0.7194
0.346,0.63943,0.40456,0.71857
0.347,0.63943,0.40456,0.71774
0.348,0.63943,0.40456,0.71691
0.349,0.63943,0.40456,0.71609
0.35,0.63943,0.40456,0.71527
0.351,0.63943,0.40456,0.71446
0.352,0.63943,0.40456,0.71364
0.353,0.63943,0.40456,0.71283
0.354,0.63943,0.40456,0.71203
0.355,0.63943,0.40456,0.71122
0.356,0.63943,0.40456,0.71042
0.357,0.63943,0.40456,0.70963
0.358,0.63943,0.40456,0.70883
0.359,0.63943,0.40456,0.70804
0.36,0.63943,0.40456,0.70726
0.361,0.63943,0.40456,0.70647
0.362,0.63943,0.40456,0.70569
0.363,0.63943,0.40456,0.70491
0.364,0.63382,0.40379,0.70414
0.365,0.63382,0.40379,0.70336
0.366,0.63382,0.40379,0.7026
0.367,0.63382,0.40379,0.70183
0.368,0.63382,0.40379,0.70107
0.369,0.63382,0.40379,0.70031
0.37,0.63382,0.40379,0.69955
0.371,0.63382,0.40379,0.69879
0.372,0.63382,0.40379,0.69804
0.373,0.63382,0.40379,0.69729
0.374,0.63382,0.40379,0.69655
0.375,0.63382,0.40379,0.6958
0.376,0.63382,0.40379,0.69506
0.377,0.63382,0.40379,0.69432
0.378,0.63382,0.40379,0.69359
0.379,0.63382,0.40379,0.69285
0.38,0.63382,0.40379,0.69212
0.381,0.63382,0.40379,0.6914
0.382,0.63382,0.40379,0.69067
0.383,0.63382,0.40379,0.68995
0.384,0.63382,0.40379,0.68923
0.385,0.63382,0.40379,0.68852
0.386,0.63382,0.40379,0.6878
0.387,0.63382,0.40379,0.68709
0.388,0.63382,0.40379,0.68638
0.389,0.63382,0.40379,0.68567
0.39,0.63382,0.40379,0.68497
0.391,0.63382,0.40379,0.68427
0.392,0.63382,0.40379,0.68357
0.393,0.63382,0.40379,0.68287
0.394,0.63382,0.40379,0.68218
0.395,0.63382,0.40379,0.68149
0.396,0.63382,0.40379,0.6808
0.397,0.63382,0.40379,0.68011
0.398,0.63382,0.40379,0.67943
0.399,0.63382,0.40379,0.67875
0.4,0.63382,0.40379,0.67807
0.401,0.63382,0.40379,0.67739
0.402,0.63382,0.40379,0.67672
0.403,0.63382,0.40379,0.67605
0.404,0.63382,0.40379,0.67538
0.405,0.63382,0.40379,0.67471
0.406,0.63382,0.40379,0.67404
0.407,0.63382,0.40379,0.67338
0.408,0.63382,0.40379,0.67272
0.409,0.63382,0.40379,0.67206
0.41,0.63382,0.40379,0.6714
0.411,0.63382,0.40379,0.67075
0.412,0.60601,0.40501,0.6701
0.413,0.60601,0.40501,0.66945
0.414,0.60601,0.40501,0.6688
0.415,0.60601,0.40501,0.66816
0.416,0.60601,0.40501,0.66751
0.417,0.60601,0.40501,0.66687
0.418,0.60601,0.40501,0.66623
0.419,0.60601,0.40501,0.6656
0.42,0.60601,0.40501,0.66496
0.421,0.60601,0.40501,0.66433
0.422,0.60601,0.40501,0.6637
0.423,0.60601,0.40501,0.66307
0.424,0.60601,0.40501,0.66245
0.425,0.60601,0.40501,0.66182
0.426,0.60601,0.40501,0.6612
0.427,0.60601,0.40501,0.66058
0.428,0.60601,0.40501,0.65996
0.429,0.60601,0.40501,0.65935
0.43,0.60601,0.40501,0.65873
0.431,0.60601,0.40501,0.65812
0.432,0.60601,0.40501,0.65751
0.433,0.60601,0.40501,0.65691
0.434,0.60601,0.40501,0.6563
0.435,0.60601,0.40501,0.6557
0.436,0.60601,0.40501,0.65509
0.437,0.60601,0.40501,0.65449
0.438,0.60601,0.40501,0.6539
0.439,0.60601,0.40501,0.6533
0.44,0.60601,0.40501,0.6527
0.441,0.60601,0.40501,0.65211
0.442,0.60601,0.40501,0.65152
0.443,0.60601,0.40501,0.65093
0.444,0.60601,0.40501,0.65035
0.445,0.60601,0.40501,0.64976
0.446,0.60601,0.40501,0.64918
0.447,0.60601,0.40501,0.6486
0.448,0.60601,0.40501,0.64802
0.449,0.60601,0.40501,0.64744
0.45,0.60601,0.40501,0.64686
0.451,0.60601,0.40501,0.64629
0.452,0.60601,0.40501,0.64572
0.453,0.60601,0.40501,0.64515
0.454,0.60601,0.40501,0.64458
0.455,0.60601,0.40501,0.64401
0.456,0.60601,0.40501,0.64345
0.457,0.60601,0.40501,0.64288
0.458,0.60601,0.40501,0.64232
0.459,0.60601,0.40501,0.64176
0.46,0.60601,0.40501,0.6412
0.461,0.60601,0.40501,0.64065
0.462,0.60601,0.40501,0.64009
0.463,0.60601,0.40501,0.63954
0.464,0.60601,0.40501,0.63899
0.465,0.61883,0.40046,0.63843
0.466,0.61883,0.40046,0.63789
0.467,0.61883,0.40046,0.63734
0.468,0.61883,0.40046,0.63679
0.469,0.61883,0.40046,0.63625
0.47,0.61883,0.40046,0.63571
0.471,0.61883,0.40046,0.63517
0.472,0.61883,0.40046,0.63463
0.473,0.61883,0.40046,0.63409
0.474,0.61883,0.40046,0.63356
0.475,0.61883,0.40046,0.63302
0.476,0.61883,0.40046,0.63249
0.477,0.61883,0.40046,0.63196
0.478,0.61883,0.40046,0.63143
0.479,0.61883,0.40046,0.6309
0.48,0.61883,0.40046,0.63038
0.481,0.61883,0.40046,0.62985
0.482,0.61883,0.40046,0.62933
0.483,0.61883,0.40046,0.62881
0.484,0.61883,0.40046,0.62829
0.485,0.61883,0.40046,0.62777
0.486,0.61883,0.40046,0.62725
0.487,0.61883,0.40046,0.62674
0.488,0.61883,0.40046,0.62622
0.489,0.61883,0.40046,0.62571
0.49,0.61883,0.40046,0.6252
0.491,0.61883,0.40046,0.62469
0.492,0.61883,0.40046,0.62418
0.493,0.61883,0.40046,0.62368
0.494,0.61883,0.40046,0.62317
0.495,0.61883,0.40046,0.62267
0.496,0.61883,0.40046,0.62216
0.497,0.61883,0.40046,0.62166
0.498,0.61883,0.40046,0.62116
0.499,0.61883,0.40046,0.62067
0.5,0.61883,0.40046,0.62017
0.501,0.61883,0.40046,0.61967
0.502,0.61883,0.40046,0.61918
0.503,0.61883,0.40046,0.61869
0.504,0.61883,0.40046,0.6182
0.505,0.61883,0.40046,0.61771
0.506,0.61883,0.40046,0.61722
0.507,0.61883,0.40046,0.61673
0.508,0.61883,0.40046,0.61624
0.509,0.61883,0.40046,0.61576
0.51,0.61883,0.40046,0.61528
0.511,0.61883,0.40046,0.61479
0.512,0.61883,0.40046,0.61431
0.513,0.61883,0.40046,0.61383
0.514,0.61883,0.40046,0.61336
0.515,0.61883,0.40046,0.61288
0.516,0.61883,0.40046,0.6124
0.517,0.61883,0.40046,0.61193
0.518,0.61883,0.40046,0.61146
0.519,0.61883,0.40046,0.61099
0.52,0.61883,0.40046,0.61052
0.521,0.61883,0.40046,0.61005
0.522,0.61883,0.40046,0.60958
0.523,0.61883,0.40046,0.60911
0.524,0.61883,0.40046,0.60865
0.525,0.61883,0.40046,0.60818
0.526,0.61883,0.40046,0.60772
0.527,0.61883,0.40046,0.60726
0.528,0.61883,0.40046,0.6068
0.529,0.61883,0.40046,0.60634
0.53,0.61883,0.40046,0.60588
0.531,0.61883,0.40046,0.60542
0.532,0.61883,0.40046,0.60497
0.533,0.61883,0.40046,0.60451
0.534,0.61883,0.40046,0.60406
0.535,0.61883,0.40046,0.60361
0.536,0.61883,0.40046,0.60316
0.537,0.61883,0.40046,0.60271
0.538,0.61883,0.40046,0.60226
0.539,0.61883,0.40046,0.60181
0.54,0.61883,0.40046,0.60137
0.541,0.61883,0.40046,0.60092
0.542,0.61883,0.40046,0.60048
0.543,0.61883,0.40046,0.60004
0.544,0.61883,0.40046,0.5996
0.545,0.61883,0.40046,0.59916
0.546,0.61883,0.40046,0.59872
0.547,0.61883,0.40046,0.59828
0.548,0.61883,0.40046,0.59784
0.549,0.61883,0.40046,0.59741
0.55,0.61883,0.40046,0.59697
0.551,0.61883,0.40046,0.59654
0.552,0.61883,0.40046,0.5961
0.553,0.61883,0.40046,0.59567
0.554,0.61883,0.40046,0.59524
0.555,0.61883,0.40046,0.59481
0.556,0.61883,0.40046,0.59439
0.557,0.61883,0.40046,0.59396
0.558,0.61883,0.40046,0.59353
0.559,0.61883,0.40046,0.59311
0.56,0.61883,0.40046,0.59268
0.561,0.61883,0.40046,0.59226
0.562,0.61883,0.40046,0.59184
0.563,0.61883,0.40046,0.59142
0.564,0.61883,0.40046,0.591
0.565,0.61883,0.40046,0.59058
0.566,0.61883,0.40046,0.59016
0.567,0.61883,0.40046,0.58975
0.568,0.61883,0.40046,0.58933
0.569,0.61883,0.40046,0.58892
0.57,0.61883,0.40046,0.5885
0.571,0.61883,0.40046,0.58809
0.572,0.61883,0.40046,0.58768
0.573,0.61883,0.40046,0.58727
0.574,0.61883,0.40046,0.58686
0.575,0.61883,0.40046,0.58645
0.576,0.61883,0.40046,0.58604
0.577,0.61883,0.40046,0.58564
0.578,0.61883,0.40046,0.58523
0.579,0.61883,0.40046,0.58483
0.58,0.61883,0.40046,0.58442
0.581,0.61883,0.40046,0.58402
0.582,0.61883,0.40046,0.58362
0.583,0.61883,0.40046,0.58322
0.584,0.61883,0.40046,0.58282
0.585,0.61883,0.40046,0.58242
0.586,0.61883,0.40046,0.58202
0.587,0.61883,0.40046,0.58162
0.588,0.61883,0.40046,0.58123
0.589,0.61883,0.40046,0.58083
0.59,0.61883,0.40046,0.58044
0.591,0.61883,0.40046,0.58005
0.592,0.61883,0.40046,0.57965
0.593,0.61883,0.40046,0.57926
0.594,0.61883,0.40046,0.57887
0.595,0.61883,0.40046,0.57848
0.596,0.61883,0.40046,0.5781
0.597,0.61883,0.40046,0.57771
0.598,0.61883,0.40046,0.57732
0.599,0.61883,0.40046,0.57694
0.6,0.61883,0.40046,0.57655
0.601,0.61883,0.40046,0.57617
0.602,0.61883,0.40046,0.57578
0.603,0.61883,0.40046,0.5754
0.604,0.61883,0.40046,0.57502
0.605,0.61883,0.40046,0.57464
0.606,0.61883,0.40046,0.57426
0.607,0.61883,0.40046,0.57388
0.608,0.61883,0.40046,0.5735
0.609,0.61883,0.40046,0.57313
0.61,0.61883,0.40046,0.57275
0.611,0.61883,0.40046,0.57238
0.612,0.61883,0.40046,0.572
0.613,0.61883,0.40046,0.57163
0.614,0.61883,0.40046,0.57126
0.615,0.61883,0.40046,0.57088
0.616,0.61883,0.40046,0.57051
0.617,0.65998,0.39224,0.57014
0.618,0.65998,0.39224,0.56977
0.619,0.65998,0.39224,0.56941
0.62,0.65998,0.39224,0.56904
0.621,0.65998,0.39224,0.56867
0.622,0.65998,0.39224,0.56831
0.623,0.65998,0.39224,0.56794
0.624,0.65998,0.39224,0.56758
0.625,0.65998,0.39224,0.56721
0.626,0.65998,0.39224,0.56685
0.627,0.65998,0.39224,0.56649
0.628,0.65998,0.39224,0.56613
0.629,0.65998,0.39224,0.56577
0.63,0.65998,0.39224,0.56541
0.631,0.65998,0.39224,0.56505
0.632,0.65998,0.39224,0.56469
0.633,0.65998,0.39224,0.56433
0.634,0.65998,0.39224,0.56398
0.635,0.65998,0.39224,0.56362
0.636,0.65998,0.39224,0.56327
0.637,0.65998,0.39224,0.56291
0.638,0.65998,0.39224,0.56256
0.639,0.65998,0.39224,0.56221
0.64,0.65998,0.39224,0.56186
0.641,0.65998,0.39224,0.56151
0.642,0.65998,0.39224,0.56116
0.643,0.65998,0.39224,0.56081
0.644,0.65998,0.39224,0.56046
0.645,0.65998,0.39224,0.56011
0.646,0.65998,0.39224,0.55976
0.647,0.65998,0.39224,0.55942
0.648,0.65998,0.39224,0.55907
0.649,0.65998,0.39224,0.55873
0.65,0.65998,0.39224,0.55838
0.651,0.65998,0.39224,0.55804
0.652,0.65998,0.39224,0.5577
0.653,0.65998,0.39224,0.55736
0.654,0.65998,0.39224,0.55701
0.655,0.65998,0.39224,0.55667
0.656,0.65998,0.39224,0.55633
0.657,0.65998,0.39224,0.556
0.658,0.65998,0.39224,0.55566
0.659,0.65998,0.39224,0.55532
0.66,0.65998,0.39224,0.55498
0.661,0.65998,0.39224,0.55465
0.662,0.65372,0.39141,0.55431
0.663,0.65372,0.39141,0.55398
0.664,0.65372,0.39141,0.55364
0.665,0.65372,0.39141,0.55331
0.666,0.65372,0.39141,0.55298
0.667,0.65372,0.39141,0.55265
0.668,0.65372,0.39141,0.55232
0.669,0.65372,0.39141,0.55199
0.67,0.65372,0.39141,0.55166
0.671,0.65372,0.39141,0.55133
0.672,0.65372,0.39141,0.551
0.673,0.65372,0.39141,0.55067
0.674,0.65372,0.39141,0.55034
0.675,0.65372,0.39141,0.55002
0.676,0.65372,0.39141,0.54969
0.677,0.65372,0.39141,0.54937
0.678,0.65372,0.39141,0.54904
0.679,0.65372,0.39141,0.54872
0.68,0.65372,0.39141,0.5484
0.681,0.65372,0.39141,0.54807
0.682,0.65372,0.39141,0.54775
0.683,0.65372,0.39141,0.54743
0.684,0.65372,0.39141,0.54711
0.685,0.65372,0.39141,0.54679
0.686,0.65372,0.39141,0.54647
0.687,0.65372,0.39141,0.54615
0.688,0.65372,0.39141,0.54584
0.689,0.65372,0.39141,0.54552
0.69,0.65372,0.39141,0.5452
0.691,0.65372,0.39141,0.54489
0.692,0.65372,0.39141,0.54457
0.693,0.65372,0.39141,0.54426
0.694,0.65372,0.39141,0.54394
0.695,0.65372,0.39141,0.54363
0.696,0.65372,0.39141,0.54332
0.697,0.65372,0.39141,0.54301
0.698,0.65372,0.39141,0.54269
0.699,0.65372,0.39141,0.54238
0.7,0.65372,0.39141,0.54207
0.701,0.65372,0.39141,0.54176
0.702,0.6213,0.39279,0.54146
0.703,0.6213,0.39279,0.54115
0.704,0.6213,0.39279,0.54084
0.705,0.6213,0.39279,0.54053
0.706,0.6213,0.39279,0.54023
0.707,0.6213,0.39279,0.53992
0.708,0.6213,0.39279,0.53962
0.709,0.6213,0.39279,0.53931
0.71,0.6213,0.39279,0.53901
0.711,0.6213,0.39279,0.5387
0.712,0.6213,0.39279,0.5384
0.713,0.6213,0.39279,0.5381
0.714,0.6213,0.39279,0.5378
0.715,0.6213,0.39279,0.5375
0.716,0.6213,0.39279,0.5372
0.717,0.6213,0.39279,0.5369
0.718,0.6213,0.39279,0.5366
0.719,0.6213,0.39279,0.5363
0.72,0.6213,0.39279,0.536
0.721,0.6213,0.39279,0.5357
0.722,0.6213,0.39279,0.53541
0.723,0.6213,0.39279,0.53511
0.724,0.6213,0.39279,0.53481
0.725,0.6213,0.39279,0.53452
0.726,0.6213,0.39279,0.53422
0.727,0.6213,0.39279,0.53393
0.728,0.6213,0.39279,0.53364
0.729,0.6213,0.39279,0.53334
0.73,0.6213,0.39279,0.53305
0.731,0.6213,0.39279,0.53276
0.732,0.6213,0.39279,0.53247
0.733,0.6213,0.39279,0.53218
0.734,0.6213,0.39279,0.53189
0.735,0.6213,0.39279,0.5316
0.736,0.6213,0.39279,0.53131
0.737,0.6213,0.39279,0.53102
0.738,0.6213,0.39279,0.53073
0.739,0.6213,0.39279,0.53044
0.74,0.6213,0.39279,0.53016
0.741,0.6213,0.39279,0.52987
0.742,0.6213,0.39279,0.52959
0.743,0.6213,0.39279,0.5293
0.744,0.6213,0.39279,0.52902
0.745,0.6213,0.39279,0.52873
0.746,0.6213,0.39279,0.52845
0.747,0.6213,0.39279,0.52816
0.748,0.6213,0.39279,0.52788
